scenario,algo,seed,step,elapsed_ms
2ec_high_off,thea,675849302,27,1.5186
2ec_high_off,thea,675849302,28,1.8588
2ec_high_off,thea,675849302,29,1.5325
2ec_high_off,thea,675849302,30,3.2094
2ec_high_off,thea,675849302,31,1.7166
2ec_high_off,thea,675849302,32,1.5272
2ec_high_off,thea,675849302,33,1.5858
2ec_high_off,thea,675849302,34,3.6721
2ec_high_off,thea,675849302,35,3.194
2ec_high_off,thea,675849302,36,3.229
2ec_high_off,thea,675849302,37,2.9014
2ec_high_off,thea,675849302,38,2.3534
2ec_high_off,thea,675849302,39,3.2076
2ec_high_off,thea,675849302,40,3.9347
2ec_high_off,thea,675849302,41,6.8659
2ec_high_off,thea,675849302,42,2.8659
2ec_high_off,thea,675849302,43,3.0115
2ec_high_off,thea,675849302,44,3.1524
2ec_high_off,thea,675849302,45,2.627
2ec_high_off,thea,675849302,46,1.6171
2ec_high_off,thea,675849302,47,3.5501
2ec_high_off,thea,675849302,48,2.302
2ec_high_off,thea,675849302,49,1.8112
2ec_high_off,thea,675849302,50,1.455
2ec_high_off,thea,675849302,51,1.4289
2ec_high_off,thea,675849302,52,1.6279
2ec_high_off,thea,675849302,53,1.7736
2ec_high_off,thea,675849302,54,1.4705
2ec_high_off,thea,675849302,55,1.4365
2ec_high_off,thea,675849302,56,1.4403
2ec_high_off,thea,675849302,57,1.5348
2ec_high_off,thea,675849302,58,2.1641
2ec_high_off,thea,675849302,59,1.6326
2ec_high_off,thea,675849302,60,1.5173
sample,thea,123456789,1,1.0377
sample,thea,123456789,2,0.348
sample,thea,123456789,3,0.3066
sample,thea,123456789,4,0.2985
sample,thea,123456789,5,0.2992
sample,thea,123456789,6,0.2946
sample,thea,123456789,7,0.68
sample,thea,123456789,8,0.3515
sample,thea,123456789,9,0.3054
sample,thea,123456789,10,0.3209
sample,thea,123456789,11,0.3137
sample,thea,123456789,12,0.2966
sample,thea,123456789,13,0.2939
sample,thea,123456789,14,0.2924
sample,thea,123456789,15,0.3349
sample,thea,123456789,16,0.2881
sample,thea,123456789,17,0.2833
sample,thea,123456789,18,0.2834
sample,thea,123456789,19,0.2835
sample,thea,123456789,20,0.339
sample,thea,123456789,21,0.3179
sample,thea,123456789,22,0.3735
sample,thea,123456789,23,0.3137
sample,thea,123456789,24,0.3007
sample,thea,123456789,25,0.2933
sample,thea,123456789,26,0.2884
sample,thea,123456789,27,0.2879
sample,thea,123456789,28,0.2852
sample,thea,123456789,29,0.3275
sample,thea,123456789,30,0.3003
sample,thea,123456789,31,0.2893
sample,thea,123456789,32,0.2906
sample,thea,123456789,33,0.2854
sample,thea,123456789,34,0.282
sample,thea,123456789,35,0.2823
sample,thea,123456789,36,0.3623
sample,thea,123456789,37,0.3181
sample,thea,123456789,38,0.2972
sample,thea,123456789,39,0.292
sample,thea,123456789,40,0.2974
sample,thea,123456789,41,0.2986
sample,thea,123456789,42,0.287
sample,thea,123456789,43,0.2858
sample,thea,123456789,44,0.2832
sample,thea,123456789,45,0.289
sample,thea,123456789,46,0.2771
sample,thea,123456789,47,0.2745
sample,thea,123456789,48,0.2741
sample,thea,123456789,49,0.2795
sample,thea,123456789,50,0.2691
sample,thea,123456789,51,0.6226
sample,thea,123456789,52,0.3195
sample,thea,123456789,53,0.2903
sample,thea,123456789,54,0.2858
sample,thea,123456789,55,0.2911
sample,thea,123456789,56,0.2761
sample,thea,123456789,57,0.2741
sample,thea,123456789,58,0.2759
sample,thea,123456789,59,0.2758
sample,thea,123456789,60,0.2834
2ec_low_on,thea,123456789,1,3.2427
2ec_low_on,thea,123456789,2,1.4291
2ec_low_on,thea,123456789,3,1.2928
2ec_low_on,thea,123456789,4,1.5482
2ec_low_on,thea,123456789,5,1.1531
2ec_low_on,thea,123456789,6,1.1255
2ec_low_on,thea,123456789,7,1.1331
2ec_low_on,thea,123456789,8,1.0981
2ec_low_on,thea,123456789,9,1.1832
2ec_low_on,thea,123456789,10,1.6397
2ec_low_off,thea,123456789,1,4.9055
2ec_low_off,thea,123456789,2,1.4742
2ec_low_off,thea,123456789,3,1.3166
2ec_low_off,thea,123456789,4,2.1592
2ec_low_off,thea,123456789,5,1.1978
2ec_low_off,thea,123456789,6,1.2074
2ec_low_off,thea,123456789,7,1.1424
2ec_low_off,thea,123456789,8,1.1458
2ec_low_off,thea,123456789,9,1.1227
2ec_high_on,thea,123456789,1,3.1266
2ec_high_on,thea,123456789,2,1.6411
2ec_high_on,thea,123456789,3,1.4119
2ec_high_on,thea,123456789,4,1.5819
2ec_high_on,thea,123456789,5,1.6437
2ec_high_on,thea,123456789,6,1.346
2ec_high_on,thea,123456789,7,1.3236
2ec_high_on,thea,123456789,8,1.3071
2ec_high_on,thea,123456789,9,2.6379
2ec_high_on,thea,123456789,10,1.3964
2ec_high_off,thea,123456789,1,2.8148
2ec_high_off,thea,123456789,2,2.2673
2ec_high_off,thea,123456789,3,1.8761
2ec_high_off,thea,123456789,4,1.5293
2ec_high_off,thea,123456789,5,1.4212
2ec_high_off,thea,123456789,6,1.3698
2ec_high_off,thea,123456789,7,1.4487
2ec_high_off,thea,123456789,8,1.3555
2ec_high_off,thea,123456789,9,1.1768
2ec_high_off,thea,123456789,10,1.205
2ec_high_off,thea,123456789,11,1.1517
2ec_high_off,thea,123456789,12,1.1091
2ec_high_off,thea,123456789,13,2.1937
2ec_high_off,thea,123456789,14,1.6029
2ec_high_off,thea,123456789,15,1.2748
2ec_high_off,thea,123456789,16,1.1238
2ec_high_off,thea,123456789,17,1.1568
2ec_high_off,thea,123456789,18,1.1756
2ec_high_off,thea,123456789,19,1.2312
2ec_high_off,thea,123456789,20,1.1146
2ec_high_off,thea,123456789,21,1.1278
2ec_high_off,thea,123456789,22,1.1005
2ec_high_off,thea,123456789,23,1.6575
2ec_high_off,thea,123456789,24,1.1392
2ec_high_off,thea,123456789,25,1.4347
2ec_high_off,thea,123456789,26,1.1437
2ec_high_off,thea,123456789,27,1.1453
2ec_high_off,thea,123456789,28,1.1543
2ec_high_off,thea,123456789,29,1.1313
2ec_high_off,thea,123456789,30,1.0883
2ec_high_off,thea,123456789,31,1.1429
2ec_high_off,thea,123456789,32,1.7284
2ec_high_off,thea,123456789,33,1.249
2ec_high_off,thea,123456789,34,1.185
2ec_high_off,thea,123456789,35,1.1613
2ec_high_off,thea,123456789,36,1.1011
2ec_high_off,thea,123456789,37,1.1197
2ec_high_off,thea,123456789,38,1.1233
2ec_high_off,thea,123456789,39,1.1126
2ec_high_off,thea,123456789,40,1.2429
2ec_high_off,thea,123456789,41,1.6379
2ec_high_off,thea,123456789,42,1.2004
2ec_high_off,thea,123456789,43,1.1735
2ec_high_off,thea,123456789,44,1.109
2ec_high_off,thea,123456789,45,1.1336
2ec_high_off,thea,123456789,46,1.1902
2ec_high_off,thea,123456789,47,1.1363
2ec_high_off,thea,123456789,48,1.1347
2ec_high_off,thea,123456789,49,1.1441
2ec_high_off,thea,123456789,50,1.1026
2ec_high_off,thea,123456789,51,1.1362
2ec_high_off,thea,123456789,52,1.1024
2ec_high_off,thea,123456789,53,1.1383
2ec_high_off,thea,123456789,54,1.0891
2ec_high_off,thea,123456789,55,1.0962
2ec_high_off,thea,123456789,56,1.0541
2ec_high_off,thea,123456789,57,1.0826
2ec_high_off,thea,123456789,58,1.0708
2ec_high_off,thea,123456789,59,1.0869
2ec_high_off,thea,123456789,60,1.0645
sample,thea,987654321,1,2.1706
sample,thea,987654321,2,0.3139
sample,thea,987654321,3,0.318
sample,thea,987654321,4,0.2494
sample,thea,987654321,5,0.4454
sample,thea,987654321,6,0.3979
sample,thea,987654321,7,0.2487
sample,thea,987654321,8,0.2695
sample,thea,987654321,9,0.249
sample,thea,987654321,10,0.2529
sample,thea,987654321,11,0.2451
sample,thea,987654321,12,0.2398
sample,thea,987654321,13,0.2455
sample,thea,987654321,14,0.2581
sample,thea,987654321,15,0.2794
sample,thea,987654321,16,0.2479
sample,thea,987654321,17,0.4269
sample,thea,987654321,18,0.2427
sample,thea,987654321,19,0.2703
sample,thea,987654321,20,0.251
sample,thea,987654321,21,0.2428
sample,thea,987654321,22,0.2803
sample,thea,987654321,23,0.2408
sample,thea,987654321,24,0.2426
sample,thea,987654321,25,0.2604
sample,thea,987654321,26,0.2478
sample,thea,987654321,27,0.2683
sample,thea,987654321,28,0.2604
sample,thea,987654321,29,0.2876
sample,thea,987654321,30,0.2618
sample,thea,987654321,31,1.4954
sample,thea,987654321,32,0.6188
sample,thea,987654321,33,0.2831
sample,thea,987654321,34,0.3072
sample,thea,987654321,35,0.2875
sample,thea,987654321,36,0.2642
sample,thea,987654321,37,0.2508
sample,thea,987654321,38,0.2489
sample,thea,987654321,39,0.2609
sample,thea,987654321,40,0.2454
sample,thea,987654321,41,0.2558
sample,thea,987654321,42,0.5625
sample,thea,987654321,43,2.1632
sample,thea,987654321,44,0.8734
sample,thea,987654321,45,0.2911
sample,thea,987654321,46,0.2743
sample,thea,987654321,47,0.2549
sample,thea,987654321,48,0.2582
sample,thea,987654321,49,0.245
sample,thea,987654321,50,0.2387
sample,thea,987654321,51,0.2424
sample,thea,987654321,52,0.2436
sample,thea,987654321,53,0.2485
sample,thea,987654321,54,0.24
sample,thea,987654321,55,0.2415
sample,thea,987654321,56,0.2416
sample,thea,987654321,57,0.8022
sample,thea,987654321,58,0.6603
sample,thea,987654321,59,0.2717
sample,thea,987654321,60,0.2505
2ec_low_on,thea,987654321,1,2.7631
2ec_low_on,thea,987654321,2,1.35
2ec_low_on,thea,987654321,3,1.689
2ec_low_on,thea,987654321,4,1.0759
2ec_low_on,thea,987654321,5,1.1167
2ec_low_on,thea,987654321,6,1.0458
2ec_low_on,thea,987654321,7,1.0401
2ec_low_on,thea,987654321,8,1.0358
2ec_low_on,thea,987654321,9,1.0336
2ec_low_on,thea,987654321,10,1.0665
2ec_low_off,thea,987654321,1,2.8698
2ec_low_off,thea,987654321,2,1.2935
2ec_low_off,thea,987654321,3,1.2884
2ec_low_off,thea,987654321,4,1.2737
2ec_low_off,thea,987654321,5,1.0943
2ec_low_off,thea,987654321,6,1.3719
2ec_low_off,thea,987654321,7,1.1025
2ec_low_off,thea,987654321,8,0.9418
2ec_low_off,thea,987654321,9,0.976
2ec_low_off,thea,987654321,10,0.9355
2ec_high_on,thea,987654321,1,2.7626
2ec_high_on,thea,987654321,2,1.48
2ec_high_on,thea,987654321,3,1.1929
2ec_high_on,thea,987654321,4,1.1487
2ec_high_on,thea,987654321,5,1.5584
2ec_high_on,thea,987654321,6,1.2336
2ec_high_on,thea,987654321,7,1.1853
2ec_high_on,thea,987654321,8,0.9719
2ec_high_off,thea,987654321,1,2.5874
2ec_high_off,thea,987654321,2,1.2626
2ec_high_off,thea,987654321,3,1.3905
2ec_high_off,thea,987654321,4,1.1241
2ec_high_off,thea,987654321,5,1.0857
2ec_high_off,thea,987654321,6,1.0982
2ec_high_off,thea,987654321,7,1.0971
2ec_high_off,thea,987654321,8,1.246
2ec_high_off,thea,987654321,9,1.0719
2ec_high_off,thea,987654321,10,0.8893
2ec_high_off,thea,987654321,11,0.8966
2ec_high_off,thea,987654321,12,0.8842
2ec_high_off,thea,987654321,13,1.0143
2ec_high_off,thea,987654321,14,0.871
2ec_high_off,thea,987654321,15,0.8926
2ec_high_off,thea,987654321,16,0.9745
2ec_high_off,thea,987654321,17,0.9264
2ec_high_off,thea,987654321,18,0.8796
2ec_high_off,thea,987654321,19,0.918
2ec_high_off,thea,987654321,20,0.9006
2ec_high_off,thea,987654321,21,0.8876
2ec_high_off,thea,987654321,22,0.8818
2ec_high_off,thea,987654321,23,0.9249
2ec_high_off,thea,987654321,24,0.885
2ec_high_off,thea,987654321,25,0.904
2ec_high_off,thea,987654321,26,0.8741
2ec_high_off,thea,987654321,27,1.7088
2ec_high_off,thea,987654321,28,1.5804
2ec_high_off,thea,987654321,29,1.1863
2ec_high_off,thea,987654321,30,0.9546
2ec_high_off,thea,987654321,31,1.6293
2ec_high_off,thea,987654321,32,0.9236
2ec_high_off,thea,987654321,33,0.942
2ec_high_off,thea,987654321,34,0.8703
2ec_high_off,thea,987654321,35,0.8696
2ec_high_off,thea,987654321,36,0.862
2ec_high_off,thea,987654321,37,0.9708
2ec_high_off,thea,987654321,38,0.9062
2ec_high_off,thea,987654321,39,0.8699
2ec_high_off,thea,987654321,40,0.8562
2ec_high_off,thea,987654321,41,0.8792
2ec_high_off,thea,987654321,42,0.846
2ec_high_off,thea,987654321,43,0.9236
2ec_high_off,thea,987654321,44,0.8612
2ec_high_off,thea,987654321,45,0.8677
2ec_high_off,thea,987654321,46,0.8601
2ec_high_off,thea,987654321,47,0.9502
2ec_high_off,thea,987654321,48,0.9015
2ec_high_off,thea,987654321,49,0.9047
2ec_high_off,thea,987654321,50,0.8947
2ec_high_off,thea,987654321,51,0.9257
2ec_high_off,thea,987654321,52,0.9
2ec_high_off,thea,987654321,53,0.9288
2ec_high_off,thea,987654321,54,0.9225
2ec_high_off,thea,987654321,55,0.9105
2ec_high_off,thea,987654321,56,0.9651
2ec_high_off,thea,987654321,57,0.963
2ec_high_off,thea,987654321,58,0.8948
2ec_high_off,thea,987654321,59,0.9546
2ec_high_off,thea,987654321,60,0.9766
sample,thea,246813579,1,0.8247
sample,thea,246813579,2,0.2754
sample,thea,246813579,3,0.2314
sample,thea,246813579,4,0.2408
sample,thea,246813579,5,0.2693
sample,thea,246813579,6,0.2411
sample,thea,246813579,7,0.2293
sample,thea,246813579,8,0.2694
sample,thea,246813579,9,0.2381
sample,thea,246813579,10,0.2505
sample,thea,246813579,11,0.2343
sample,thea,246813579,12,0.2313
sample,thea,246813579,13,0.2281
sample,thea,246813579,14,0.2283
sample,thea,246813579,15,0.5152
sample,thea,246813579,16,0.2856
sample,thea,246813579,17,0.2417
sample,thea,246813579,18,0.2357
sample,thea,246813579,19,0.2308
sample,thea,246813579,20,0.232
sample,thea,246813579,21,0.2504
sample,thea,246813579,22,0.3663
sample,thea,246813579,23,0.2614
sample,thea,246813579,24,0.241
sample,thea,246813579,25,0.2566
sample,thea,246813579,26,0.2446
sample,thea,246813579,27,0.2358
sample,thea,246813579,28,0.24
sample,thea,246813579,29,0.271
sample,thea,246813579,30,0.2484
sample,thea,246813579,31,0.2349
sample,thea,246813579,32,0.5747
sample,thea,246813579,33,0.4902
sample,thea,246813579,34,0.2904
sample,thea,246813579,35,0.2585
sample,thea,246813579,36,0.2535
sample,thea,246813579,37,0.2578
sample,thea,246813579,38,0.3778
sample,thea,246813579,39,0.2468
sample,thea,246813579,40,0.2562
sample,thea,246813579,41,0.2399
sample,thea,246813579,42,0.2413
sample,thea,246813579,43,0.2373
sample,thea,246813579,44,0.2605
sample,thea,246813579,45,0.2412
sample,thea,246813579,46,0.2441
sample,thea,246813579,47,0.2391
sample,thea,246813579,48,0.5273
sample,thea,246813579,49,0.3087
sample,thea,246813579,50,0.2761
sample,thea,246813579,51,0.2656
sample,thea,246813579,52,0.251
sample,thea,246813579,53,0.2588
sample,thea,246813579,54,0.2563
sample,thea,246813579,55,0.247
sample,thea,246813579,56,0.2511
sample,thea,246813579,57,0.2392
sample,thea,246813579,58,0.2408
sample,thea,246813579,59,0.2373
sample,thea,246813579,60,0.2352
2ec_low_on,thea,246813579,1,2.9424
2ec_low_on,thea,246813579,2,1.3418
2ec_low_on,thea,246813579,3,1.5266
2ec_low_on,thea,246813579,4,1.3647
2ec_low_on,thea,246813579,5,1.68
2ec_low_on,thea,246813579,6,1.3387
2ec_low_on,thea,246813579,7,1.2914
2ec_low_on,thea,246813579,8,3.3852
2ec_low_on,thea,246813579,9,1.5417
2ec_low_on,thea,246813579,10,1.2787
2ec_low_off,thea,246813579,1,2.7829
2ec_low_off,thea,246813579,2,1.3401
2ec_low_off,thea,246813579,3,1.6794
2ec_low_off,thea,246813579,4,2.001
2ec_low_off,thea,246813579,5,1.2002
2ec_low_off,thea,246813579,6,1.406
2ec_low_off,thea,246813579,7,1.3101
2ec_low_off,thea,246813579,8,1.2288
2ec_low_off,thea,246813579,9,1.2071
2ec_low_off,thea,246813579,10,1.65
2ec_low_off,thea,246813579,11,2.2643
2ec_high_on,thea,246813579,1,3.7869
2ec_high_on,thea,246813579,2,2.1017
2ec_high_on,thea,246813579,3,1.5837
2ec_high_on,thea,246813579,4,1.5613
2ec_high_on,thea,246813579,5,2.9156
2ec_high_on,thea,246813579,6,1.7393
2ec_high_on,thea,246813579,7,1.6004
2ec_high_on,thea,246813579,8,1.6402
2ec_high_on,thea,246813579,9,1.6448
2ec_high_on,thea,246813579,10,1.8173
2ec_high_off,thea,246813579,1,3.0802
2ec_high_off,thea,246813579,2,1.8101
2ec_high_off,thea,246813579,3,1.5453
2ec_high_off,thea,246813579,4,1.5429
2ec_high_off,thea,246813579,5,1.534
2ec_high_off,thea,246813579,6,1.5076
2ec_high_off,thea,246813579,7,1.7419
2ec_high_off,thea,246813579,8,1.5568
2ec_high_off,thea,246813579,9,2.8652
2ec_high_off,thea,246813579,10,2.5291
2ec_high_off,thea,246813579,11,1.6827
2ec_high_off,thea,246813579,12,1.396
2ec_high_off,thea,246813579,13,2.2007
2ec_high_off,thea,246813579,14,1.7023
2ec_high_off,thea,246813579,15,1.4841
2ec_high_off,thea,246813579,16,1.3222
2ec_high_off,thea,246813579,17,1.3182
2ec_high_off,thea,246813579,18,1.2663
2ec_high_off,thea,246813579,19,2.7317
2ec_high_off,thea,246813579,20,1.4135
2ec_high_off,thea,246813579,21,1.5258
2ec_high_off,thea,246813579,22,1.2855
2ec_high_off,thea,246813579,23,1.2838
2ec_high_off,thea,246813579,24,1.3392
2ec_high_off,thea,246813579,25,1.812
2ec_high_off,thea,246813579,26,1.2524
2ec_high_off,thea,246813579,27,1.2773
2ec_high_off,thea,246813579,28,1.4289
2ec_high_off,thea,246813579,29,1.2742
2ec_high_off,thea,246813579,30,1.238
2ec_high_off,thea,246813579,31,1.5425
2ec_high_off,thea,246813579,32,1.3157
2ec_high_off,thea,246813579,33,1.3398
2ec_high_off,thea,246813579,34,1.229
2ec_high_off,thea,246813579,35,1.262
2ec_high_off,thea,246813579,36,1.2498
2ec_high_off,thea,246813579,37,1.2418
2ec_high_off,thea,246813579,38,1.2583
2ec_high_off,thea,246813579,39,1.3411
2ec_high_off,thea,246813579,40,1.2767
2ec_high_off,thea,246813579,41,1.6226
2ec_high_off,thea,246813579,42,1.2622
2ec_high_off,thea,246813579,43,1.3908
2ec_high_off,thea,246813579,44,1.1896
2ec_high_off,thea,246813579,45,1.6955
2ec_high_off,thea,246813579,46,1.2321
2ec_high_off,thea,246813579,47,1.3068
2ec_high_off,thea,246813579,48,1.224
2ec_high_off,thea,246813579,49,1.2179
2ec_high_off,thea,246813579,50,1.1947
2ec_high_off,thea,246813579,51,1.5893
2ec_high_off,thea,246813579,52,1.3201
2ec_high_off,thea,246813579,53,1.2046
2ec_high_off,thea,246813579,54,1.2665
2ec_high_off,thea,246813579,55,1.2109
2ec_high_off,thea,246813579,56,1.1775
2ec_high_off,thea,246813579,57,1.198
2ec_high_off,thea,246813579,58,1.252
2ec_high_off,thea,246813579,59,1.2781
2ec_high_off,thea,246813579,60,1.2049
sample,thea,135792468,1,1.6285
sample,thea,135792468,2,0.4212
sample,thea,135792468,3,0.2751
sample,thea,135792468,4,0.249
sample,thea,135792468,5,0.2541
sample,thea,135792468,6,0.2451
sample,thea,135792468,7,0.2529
sample,thea,135792468,8,0.2873
sample,thea,135792468,9,0.2498
sample,thea,135792468,10,0.358
sample,thea,135792468,11,0.3445
sample,thea,135792468,12,0.3252
sample,thea,135792468,13,0.3074
sample,thea,135792468,14,0.2885
sample,thea,135792468,15,0.3089
sample,thea,135792468,16,0.3304
sample,thea,135792468,17,0.2676
sample,thea,135792468,18,0.2597
sample,thea,135792468,19,0.2925
sample,thea,135792468,20,0.2673
sample,thea,135792468,21,0.2618
sample,thea,135792468,22,0.2802
sample,thea,135792468,23,0.274
sample,thea,135792468,24,0.2422
sample,thea,135792468,25,0.2412
sample,thea,135792468,26,0.2418
sample,thea,135792468,27,0.2384
sample,thea,135792468,28,0.2376
sample,thea,135792468,29,0.2721
sample,thea,135792468,30,0.24
sample,thea,135792468,31,0.2702
sample,thea,135792468,32,0.2501
sample,thea,135792468,33,0.5596
sample,thea,135792468,34,0.2765
sample,thea,135792468,35,0.258
sample,thea,135792468,36,0.2557
sample,thea,135792468,37,0.25
sample,thea,135792468,38,0.2511
sample,thea,135792468,39,0.2448
sample,thea,135792468,40,0.2597
sample,thea,135792468,41,0.2474
sample,thea,135792468,42,0.2403
sample,thea,135792468,43,0.2416
sample,thea,135792468,44,0.2444
sample,thea,135792468,45,0.2451
sample,thea,135792468,46,0.2427
sample,thea,135792468,47,0.2407
sample,thea,135792468,48,0.2395
sample,thea,135792468,49,0.2417
sample,thea,135792468,50,0.2427
sample,thea,135792468,51,0.4196
sample,thea,135792468,52,0.2467
sample,thea,135792468,53,0.2418
sample,thea,135792468,54,0.2323
sample,thea,135792468,55,0.2426
sample,thea,135792468,56,0.234
sample,thea,135792468,57,0.2874
sample,thea,135792468,58,0.2685
sample,thea,135792468,59,0.2362
sample,thea,135792468,60,0.2326
2ec_low_on,thea,135792468,1,2.6215
2ec_low_on,thea,135792468,2,1.2702
2ec_low_on,thea,135792468,3,1.0017
2ec_low_on,thea,135792468,4,0.9808
2ec_low_on,thea,135792468,5,0.9872
2ec_low_on,thea,135792468,6,0.9887
2ec_low_on,thea,135792468,7,0.9829
2ec_low_on,thea,135792468,8,0.9741
2ec_low_on,thea,135792468,9,0.9729
2ec_low_on,thea,135792468,10,1.5912
2ec_low_off,thea,135792468,1,2.3572
2ec_low_off,thea,135792468,2,1.3091
2ec_low_off,thea,135792468,3,1.1891
2ec_low_off,thea,135792468,4,1.1834
2ec_low_off,thea,135792468,5,1.1328
2ec_low_off,thea,135792468,6,1.0868
2ec_low_off,thea,135792468,7,1.0756
2ec_low_off,thea,135792468,8,1.2582
2ec_low_off,thea,135792468,9,0.9893
2ec_low_off,thea,135792468,10,0.9867
2ec_low_off,thea,135792468,11,1.0205
2ec_high_on,thea,135792468,1,6.3586
2ec_high_on,thea,135792468,2,1.791
2ec_high_on,thea,135792468,3,1.2622
2ec_high_on,thea,135792468,4,1.201
2ec_high_on,thea,135792468,5,1.1982
2ec_high_on,thea,135792468,6,1.2038
2ec_high_on,thea,135792468,7,1.4994
2ec_high_on,thea,135792468,8,1.27
2ec_high_on,thea,135792468,9,1.22
2ec_high_on,thea,135792468,10,2.5081
2ec_high_off,thea,135792468,1,2.574
2ec_high_off,thea,135792468,2,1.5889
2ec_high_off,thea,135792468,3,1.4653
2ec_high_off,thea,135792468,4,1.2854
2ec_high_off,thea,135792468,5,1.2654
2ec_high_off,thea,135792468,6,1.2844
2ec_high_off,thea,135792468,7,1.2752
2ec_high_off,thea,135792468,8,1.2558
2ec_high_off,thea,135792468,9,1.028
2ec_high_off,thea,135792468,10,1.0001
2ec_high_off,thea,135792468,11,1.1316
2ec_high_off,thea,135792468,12,1.0105
2ec_high_off,thea,135792468,13,1.0229
2ec_high_off,thea,135792468,14,1.006
2ec_high_off,thea,135792468,15,1.1082
2ec_high_off,thea,135792468,16,1.0299
2ec_high_off,thea,135792468,17,1.0179
2ec_high_off,thea,135792468,18,0.9967
2ec_high_off,thea,135792468,19,3.5989
2ec_high_off,thea,135792468,20,2.9521
2ec_high_off,thea,135792468,21,1.8408
2ec_high_off,thea,135792468,22,1.0388
2ec_high_off,thea,135792468,23,1.0282
2ec_high_off,thea,135792468,24,1.1859
2ec_high_off,thea,135792468,25,1.5362
2ec_high_off,thea,135792468,26,1.0296
2ec_high_off,thea,135792468,27,1.0243
2ec_high_off,thea,135792468,28,0.9949
2ec_high_off,thea,135792468,29,1.0817
2ec_high_off,thea,135792468,30,1.0167
2ec_high_off,thea,135792468,31,1.035
2ec_high_off,thea,135792468,32,1.0072
2ec_high_off,thea,135792468,33,1.0723
2ec_high_off,thea,135792468,34,1.1094
2ec_high_off,thea,135792468,35,1.0603
2ec_high_off,thea,135792468,36,1.0102
2ec_high_off,thea,135792468,37,1.0139
2ec_high_off,thea,135792468,38,1.0306
2ec_high_off,thea,135792468,39,1.0147
2ec_high_off,thea,135792468,40,0.9914
2ec_high_off,thea,135792468,41,0.9963
2ec_high_off,thea,135792468,42,0.9911
2ec_high_off,thea,135792468,43,1.0743
2ec_high_off,thea,135792468,44,1.1153
2ec_high_off,thea,135792468,45,1.0654
2ec_high_off,thea,135792468,46,1.1231
2ec_high_off,thea,135792468,47,1.1513
2ec_high_off,thea,135792468,48,1.004
2ec_high_off,thea,135792468,49,1.0209
2ec_high_off,thea,135792468,50,1.0044
2ec_high_off,thea,135792468,51,1.102
2ec_high_off,thea,135792468,52,1.0394
2ec_high_off,thea,135792468,53,1.0447
2ec_high_off,thea,135792468,54,1.4082
2ec_high_off,thea,135792468,55,1.1149
2ec_high_off,thea,135792468,56,1.0576
2ec_high_off,thea,135792468,57,1.0575
2ec_high_off,thea,135792468,58,1.4975
2ec_high_off,thea,135792468,59,1.1122
2ec_high_off,thea,135792468,60,1.0629
sample,thea,1123581321,1,0.8557
sample,thea,1123581321,2,0.3727
sample,thea,1123581321,3,0.618
sample,thea,1123581321,4,0.4144
sample,thea,1123581321,5,0.3589
sample,thea,1123581321,6,0.2451
sample,thea,1123581321,7,0.2387
sample,thea,1123581321,8,0.2437
sample,thea,1123581321,9,0.2382
sample,thea,1123581321,10,0.2672
sample,thea,1123581321,11,0.2451
sample,thea,1123581321,12,0.2394
sample,thea,1123581321,13,0.2397
sample,thea,1123581321,14,0.2376
sample,thea,1123581321,15,0.2805
sample,thea,1123581321,16,0.2397
sample,thea,1123581321,17,0.2399
sample,thea,1123581321,18,0.2727
sample,thea,1123581321,19,0.4153
sample,thea,1123581321,20,0.2933
sample,thea,1123581321,21,0.2619
sample,thea,1123581321,22,0.2899
sample,thea,1123581321,23,0.2447
sample,thea,1123581321,24,0.2435
sample,thea,1123581321,25,0.245
sample,thea,1123581321,26,0.2468
sample,thea,1123581321,27,0.2484
sample,thea,1123581321,28,0.2641
sample,thea,1123581321,29,0.2796
sample,thea,1123581321,30,0.257
sample,thea,1123581321,31,0.2399
sample,thea,1123581321,32,0.2423
sample,thea,1123581321,33,0.2418
sample,thea,1123581321,34,0.2463
sample,thea,1123581321,35,0.2468
sample,thea,1123581321,36,0.2418
sample,thea,1123581321,37,0.5947
sample,thea,1123581321,38,0.2671
sample,thea,1123581321,39,0.2543
sample,thea,1123581321,40,0.2512
sample,thea,1123581321,41,0.2539
sample,thea,1123581321,42,0.2407
sample,thea,1123581321,43,0.2487
sample,thea,1123581321,44,0.2576
sample,thea,1123581321,45,0.2744
sample,thea,1123581321,46,0.2424
sample,thea,1123581321,47,0.2397
sample,thea,1123581321,48,0.2464
sample,thea,1123581321,49,0.2439
sample,thea,1123581321,50,0.2411
sample,thea,1123581321,51,0.2404
sample,thea,1123581321,52,0.2413
sample,thea,1123581321,53,0.3272
sample,thea,1123581321,54,0.2634
sample,thea,1123581321,55,0.2548
sample,thea,1123581321,56,0.2489
sample,thea,1123581321,57,0.2414
sample,thea,1123581321,58,0.2981
sample,thea,1123581321,59,0.2464
sample,thea,1123581321,60,0.2913
2ec_low_on,thea,1123581321,1,2.8102
2ec_low_on,thea,1123581321,2,1.2708
2ec_low_on,thea,1123581321,3,1.1171
2ec_low_on,thea,1123581321,4,1.1119
2ec_low_on,thea,1123581321,5,1.1155
2ec_low_on,thea,1123581321,6,1.0197
2ec_low_on,thea,1123581321,7,1.0205
2ec_low_on,thea,1123581321,8,0.9849
2ec_low_on,thea,1123581321,9,1.0109
2ec_low_on,thea,1123581321,10,1.0435
